Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Czytaj Wicej_1_2_3""))",Firefox 84.0,,,2021-01-29 17:44:01,2021-01-29 17:44:04,"2,848s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:44:04,2021-01-29 17:44:04,"0,080s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2020/12/03/plukanki-zawierajace-oktenidyne-i-fenoksyetanol-istotnie-zmniejszaja-poziom-wirusa-sars-cov-2-na-blonach-sluzowych/"")",Firefox 84.0,,,2021-01-29 17:44:04,2021-01-29 17:44:04,"0,021s",PASSED
back(),Firefox 84.0,,,2021-01-29 17:44:04,2021-01-29 17:44:05,"0,342s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:44:05,2021-01-29 17:44:05,"0,133s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:44:05,2021-01-29 17:44:05,"0,043s",PASSED
closeBrowser(),Firefox 84.0,,,2021-01-29 17:44:05,2021-01-29 17:44:06,"1,223s",PASSED
,,,,,,,
Test Cases/Artykuły/Test Przycisków - Back with Link/Test Przycisków - Podstrona Artykuły- Back with link,Firefox 84.0,,,2021-01-29 17:44:06,2021-01-29 17:44:27,"21,212s",FAILED
"openBrowser("""")",Firefox 84.0,,,2021-01-29 17:44:07,2021-01-29 17:44:12,"5,037s",PASSED
maximizeWindow(),Firefox 84.0,,,2021-01-29 17:44:12,2021-01-29 17:44:12,"0,267s",PASSED
"navigateToUrl(""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:44:12,2021-01-29 17:44:17,"4,988s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_WEBINAR nt. recept - Aptekarska Szkoa _d7070e/button_Nie zgadzam si""))",Firefox 84.0,,,2021-01-29 17:44:17,2021-01-29 17:44:18,"0,845s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Sortuj po dacie_filter-switch left-act_ca62bb""))",Firefox 84.0,,,2021-01-29 17:44:18,2021-01-29 17:44:19,"0,930s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Sortuj po dacie_filter-switch-toggle""))",Firefox 84.0,,,2021-01-29 17:44:19,2021-01-29 17:44:20,"1,019s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Malejco_filter-switch-toggle""))",Firefox 84.0,,,2021-01-29 17:44:20,2021-01-29 17:44:20,"0,602s",PASSED
"click(findTestObject(""Object Repository/Podstrona Aktualności Przyciski/Page_Aktualnoci - Aptekarska Szkoa Zarzdzania/span_Malejco_filter-switch-toggle_1""))",Firefox 84.0,,,2021-01-29 17:44:20,2021-01-29 17:44:21,"1,039s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Artykuy - Aptekarska Szkoa Zarzdzania/a_Rosnco_post-thumbnail-rollover""))",Firefox 84.0,,,2021-01-29 17:44:21,2021-01-29 17:44:24,"2,546s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:44:24,2021-01-29 17:44:24,"0,020s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/2021/01/24/jak-odzyskac-kontrole-nad-swoim-czasem-w-6-krokach/"")",Firefox 84.0,,,2021-01-29 17:44:24,2021-01-29 17:44:24,"0,086s",PASSED
"click(findTestObject(""Object Repository/Podstrona Artykuły/Page_Jak odzyska kontrol nad swoim czasem w_66149d/span_Artykuy""))",Firefox 84.0,,,2021-01-29 17:44:24,2021-01-29 17:44:27,"3,242s",PASSED
getUrl(),Firefox 84.0,,,2021-01-29 17:44:27,2021-01-29 17:44:27,"0,022s",PASSED
"verifyEqual(getUrl(), ""https://www.aptekarska.pl/artykuly/"")",Firefox 84.0,,,2021-01-29 17:44:27,2021-01-29 17:44:27,"0,066s",FAILED
